96.0022288265,656
95.989642532,657
95.9770586315,658
95.9644771245,659
95.9518980105,660
95.939321289,661
95.9267469597,662
95.9141750221,663
95.9016054756,664
95.8890383199,665
95.8764735545,666
95.8639111789,667
95.8513511927,668
95.8387935955,669
95.8262383867,670
95.8136855659,671
95.8011351327,672
95.7885870866,673
95.7760414272,674
95.763498154,675
95.7509572665,676
95.7384187644,677
95.7258826471,678
95.7133489141,679
95.7008175651,680
95.6882885996,681
95.6757620171,682
95.6632378172,683
95.6507159995,684
95.6381965634,685
95.6256795085,686
95.6131648343,687
95.6006525405,688
95.5881426266,689
95.575635092,690
95.5631299364,691
95.5506271593,692
95.5381267603,693
95.5256287388,694
95.5131330945,695
95.5006398269,696
95.4881489356,697
95.47566042,698
95.4631742798,699
95.4506905144,700
95.4382091235,701
95.4257301065,702
95.4132534631,703
95.4007791928,704
95.3883072951,705
95.3758377695,706
95.3633706157,707
95.3509058332,708
95.3384434215,709
95.3259833802,710
95.3135257087,711
95.3010704068,712
95.2886174739,713
95.2761669095,714
95.2637187133,715
95.2512728847,716
95.2388294233,717
95.2263883287,718
95.2139496005,719
95.2015132381,720
95.1890792411,721
95.1766476091,722
95.1642183416,723
95.1517914381,724
95.1393668983,725
95.1269447217,726
95.1145249077,727
95.1021074561,728
95.0896923662,729
95.0772796378,730
95.0648692702,731
95.0524612631,732
95.0400556161,733
95.0276523286,734
95.0152514003,735
95.0028528306,736
94.9904566192,737
94.9780627655,738
94.9656712692,739
94.9532821297,740
94.9408953467,741
94.9285109197,742
94.9161288482,743
94.9037491318,744
94.89137177,745
94.8789967625,746
94.8666241087,747
94.8542538082,748
94.8418858605,749
94.8295202652,750
94.8171570219,751
94.8047961302,752
94.7924375894,753
94.7800813993,754
94.7677275594,755
94.7553760692,756
94.7430269282,757
94.7306801361,758
94.7183356924,759
94.7059935966,760
94.6936538482,761
94.681316447,762
94.6689813923,763
94.6566486837,764
94.6443183209,765
94.6319903033,766
94.6196646306,767
94.6073413022,768
94.5950203177,769
94.5827016767,770
94.5703853787,771
94.5580714233,772
94.54575981,773
94.5334505384,774
94.5211436081,775
94.5088390185,776
94.4965367694,777
94.4842368601,778
94.4719392903,779
94.4596440595,780
94.4473511673,781
94.4350606132,782
94.4227723968,783
94.4104865176,784
94.3982029752,785
94.3859217692,786
94.3736428991,787
94.3613663644,788
94.3490921648,789
94.3368202997,790
94.3245507688,791
94.3122835715,792
94.3000187075,793
94.2877561763,794
94.2754959775,795
94.2632381105,796
94.250982575,797
94.2387293706,798
94.2264784967,799
94.214229953,800
94.2019837389,801
94.1897398541,802
94.1774982981,803
94.1652590705,804
94.1530221708,805
94.1407875986,806
94.1285553534,807
94.1163254348,808
94.1040978424,809
94.0918725756,810
94.0796496342,811
94.0674290175,812
94.0552107253,813
94.042994757,814
94.0307811121,815
94.0185697904,816
94.0063607912,817
93.9941541142,818
93.981949759,819
93.969747725,820
93.9575480119,821
93.9453506192,822
93.9331555465,823
93.9209627932,824
93.9087723591,825
93.8965842436,826
93.8843984463,827
93.8722149668,828
93.8600338046,829
93.8478549592,830
93.8356784303,831
93.8235042174,832
93.8113323201,833
93.7991627378,834
93.7869954703,835
93.7748305169,836
93.7626678774,837
93.7505075512,838
93.738349538,839
93.7261938372,840
93.7140404484,841
93.7018893713,842
93.6897406052,843
93.67759415,844
93.6654500049,845
93.6533081698,846
93.641168644,847
93.6290314272,848
93.6168965189,849
93.6047639187,850
93.5926336261,851
93.5805056407,852
93.5683799621,853
93.5562565898,854
93.5441355234,855
93.5320167624,856
93.5199003065,857
93.5077861551,858
93.4956743079,859
93.4835647643,860
93.471457524,861
93.4593525865,862
93.4472499514,863
93.4351496183,864
93.4230515866,865
93.410955856,866
93.3988624261,867
93.3867712963,868
93.3746824663,869
93.3625959356,870
93.3505117038,871
93.3384297704,872
93.326350135,873
93.3142727972,874
93.3021977565,875
93.2901250125,876
93.2780545648,877
93.2659864129,878
93.2539205564,879
93.2418569948,880
93.2297957277,881
93.2177367547,882
93.2056800754,883
93.1936256892,884
93.1815735958,885
93.1695237947,886
93.1574762856,887
93.1454310678,888
93.1333881411,889
93.121347505,890
93.1093091591,891
93.0972731028,892
93.0852393358,893
93.0732078577,894
93.061178668,895
93.0491517662,896
93.037127152,897
93.0251048249,898
93.0130847845,899
93.0010670303,900
92.9890515618,901
92.9770383788,902
92.9650274807,903
92.953018867,904
92.9410125375,905
92.9290084915,906
92.9170067288,907
92.9050072487,908
92.8930100511,909
92.8810151353,910
92.8690225009,911
92.8570321476,912
92.8450440749,913
92.8330582823,914
92.8210747694,915
92.8090935358,916
92.7971145811,917
92.7851379048,918
92.7731635064,919
92.7611913857,920
92.749221542,921
92.737253975,922
92.7252886843,923
92.7133256694,924
92.7013649299,925
92.6894064653,926
92.6774502752,927
92.6654963593,928
92.653544717,929
92.6415953479,930
92.6296482516,931
92.6177034276,932
92.6057608756,933
92.5938205951,934
92.5818825857,935
92.5699468468,936
92.5580133782,937
92.5460821793,938
92.5341532498,939
92.5222265892,940
92.510302197,941
92.4983800729,942
92.4864602164,943
92.474542627,944
92.4626273045,945
92.4507142482,946
92.4388034578,947
92.4268949329,948
92.4149886729,949
92.4030846776,950
92.3911829465,951
92.379283479,952
92.3673862749,953
92.3554913336,954
92.3435986548,955
92.331708238,956
92.3198200827,957
92.3079341886,958
92.2960505552,959
92.2841691821,960
92.2722900689,961
92.2604132151,962
92.2485386203,963
92.236666284,964
92.2247962059,965
92.2129283855,966
92.2010628224,967
92.1891995161,968
92.1773384663,969
92.1654796724,970
92.1536231341,971
92.141768851,972
92.1299168225,973
92.1180670483,974
92.106219528,975
92.0943742611,976
92.0825312472,977
92.0706904858,978
92.0588519766,979
92.047015719,980
92.0351817128,981
92.0233499574,982
92.0115204524,983
91.9996931974,984
91.987868192,985
91.9760454357,986
91.9642249281,987
91.9524066688,988
91.9405906574,989
91.9287768933,990
91.9169653763,991
91.9051561059,992
91.8933490815,993
91.8815443029,994
91.8697417696,995
91.8579414812,996
91.8461434372,997
91.8343476372,998
91.8225540808,999
